2010-03-25 00:00	1.42880	1.42965	1.42520	1.42600	341806
2010-03-26 00:00	1.42600	1.43120	1.42545	1.42815	259481
2010-03-28 00:00	1.42655	1.43060	1.42605	1.43050	10677
2010-03-29 00:00	1.43050	1.43570	1.42995	1.43255	303075
2010-03-30 00:00	1.43255	1.43420	1.43010	1.43095	314926
2010-03-31 00:00	1.43095	1.43215	1.42080	1.42325	352350
2010-04-01 00:00	1.42325	1.44095	1.41435	1.43240	355459
2010-04-02 00:00	1.43235	1.43510	1.43110	1.43240	98593
2010-04-04 00:00	1.43237	1.43290	1.43125	1.43250	6811
2010-04-05 00:00	1.43255	1.43380	1.43140	1.43220	123606
2010-04-06 00:00	1.43220	1.43275	1.43150	1.43190	257803
2010-04-07 00:00	1.43190	1.43520	1.43155	1.43255	309132
2010-04-08 00:00	1.43265	1.43420	1.43220	1.43370	259081
2010-04-09 00:00	1.43370	1.43950	1.43270	1.43855	320035
2010-04-11 00:00	1.43825	1.44490	1.43810	1.44415	26206
2010-04-12 00:00	1.44415	1.44655	1.43780	1.43990	458767
2010-04-13 00:00	1.43990	1.44015	1.43270	1.43515	419703
2010-04-14 00:00	1.43515	1.43870	1.43385	1.43570	371950
2010-04-15 00:00	1.43570	1.43655	1.43290	1.43370	374461
2010-04-16 00:00	1.43370	1.43430	1.43213	1.43295	285419
2010-04-18 00:00	1.43240	1.43345	1.43179	1.43340	10012
2010-04-19 00:00	1.43345	1.43590	1.43265	1.43380	322048
2010-04-20 00:00	1.43380	1.43620	1.43300	1.43490	383892
2010-04-21 00:00	1.43490	1.43540	1.42905	1.43280	347698
2010-04-22 00:00	1.43280	1.43455	1.43198	1.43245	394322
2010-04-23 00:00	1.43245	1.43600	1.43163	1.43520	411291
2010-04-25 00:00	1.43420	1.43495	1.43335	1.43490	11914
2010-04-26 00:00	1.43490	1.43615	1.43335	1.43550	387852
2010-04-27 00:00	1.43550	1.43665	1.43220	1.43285	539986
2010-04-28 00:00	1.43295	1.43460	1.43196	1.43360	425740
2010-04-29 00:00	1.43360	1.43510	1.43295	1.43420	398692
2010-04-30 00:00	1.43420	1.43555	1.43230	1.43250	327431
2010-05-02 00:00	1.43330	1.43410	1.43295	1.43355	18251
2010-05-03 00:00	1.43355	1.43365	1.43178	1.43250	518870
2010-05-04 00:00	1.43250	1.43485	1.43189	1.43240	498376
2010-05-05 00:00	1.43240	1.43380	1.43185	1.43270	463352
2010-05-06 00:00	1.43270	1.43435	1.40015	1.40875	434420
2010-05-07 00:00	1.40880	1.41870	1.40515	1.41265	314994
2010-05-09 00:00	1.42070	1.42375	1.41920	1.42070	23416
2010-05-10 00:00	1.42070	1.43325	1.41530	1.41535	439284
2010-05-11 00:00	1.41535	1.41850	1.40325	1.40455	442340
2010-05-12 00:00	1.40455	1.41160	1.40120	1.40295	403112
2010-05-13 00:00	1.40295	1.40710	1.39970	1.40075	310024
2010-05-14 00:00	1.40080	1.40305	1.40004	1.40065	271325
2010-05-16 00:00	1.40017	1.40070	1.39978	1.40045	16708
2010-05-17 00:00	1.40045	1.40290	1.39994	1.40230	237294
2010-05-18 00:00	1.40230	1.40475	1.39969	1.40045	354798
2010-05-19 00:00	1.40045	1.43075	1.39986	1.42715	316712
2010-05-20 00:00	1.42715	1.44535	1.41370	1.44070	351632
2010-05-21 00:00	1.44070	1.45865	1.43610	1.44500	218430
2010-05-23 00:00	1.44240	1.44340	1.44015	1.44035	14192
2010-05-24 00:00	1.44035	1.44435	1.43050	1.43155	376367
2010-05-25 00:00	1.43155	1.43225	1.42075	1.42745	440679
2010-05-26 00:00	1.42745	1.42895	1.41078	1.41170	396068
2010-05-27 00:00	1.41170	1.42750	1.41165	1.42510	410382
2010-05-28 00:00	1.42510	1.43085	1.42095	1.42230	287457
2010-05-30 00:00	1.42195	1.42340	1.42095	1.42240	10413
2010-05-31 00:00	1.42245	1.42580	1.41690	1.41840	229886
2010-06-01 00:00	1.41840	1.42235	1.41240	1.41415	410825
